id,course_id,question,answer,topic,category,level,status,evidence_count,evidence_1_video_id,evidence_1_video_url,evidence_1_start_timestamp,evidence_1_end_timestamp,evidence_1_score,evidence_2_video_id,evidence_2_video_url,evidence_2_start_timestamp,evidence_2_end_timestamp,evidence_2_score,evidence_3_video_id,evidence_3_video_url,evidence_3_start_timestamp,evidence_3_end_timestamp,evidence_3_score,evidence_4_video_id,evidence_4_video_url,evidence_4_start_timestamp,evidence_4_end_timestamp,evidence_4_score,evidence_5_video_id,evidence_5_video_url,evidence_5_start_timestamp,evidence_5_end_timestamp,evidence_5_score,evidence_6_video_id,evidence_6_video_url,evidence_6_start_timestamp,evidence_6_end_timestamp,evidence_6_score,evidence_7_video_id,evidence_7_video_url,evidence_7_start_timestamp,evidence_7_end_timestamp,evidence_7_score,evidence_8_video_id,evidence_8_video_url,evidence_8_start_timestamp,evidence_8_end_timestamp,evidence_8_score,note
q202,CS315,Trọng số của một node trong mạng nơ-ron logistic có vai trò gì trong việc phân tách dữ liệu?,Trọng số của một node trong mạng nơ-ron logistic là một phần của phương trình đường thẳng dùng để phân tách dữ liệu thành hai phần.,Vai trò của trọng số trong mạng nơ-ron.,mechanism,medium,,4,NqnUZDkYvM0,https://www.youtube.com/watch?v=NqnUZDkYvM0,0:03:04,0:03:45,3,vqDSl2cle2o,https://www.youtube.com/watch?v=vqDSl2cle2o,0:23:42,0:25:11,3,6spgb9hK5To,https://www.youtube.com/watch?v=6spgb9hK5To,0:16:15,0:17:29,2,lO0rvNo-49s,https://www.youtube.com/watch?v=lO0rvNo-49s,0:03:45,0:04:41,3,,,,,,,,,,,,,,,,,,,,,
q203,CS315,Những vấn đề cốt lõi nào đang được các nhà khoa học máy tính giải quyết trong lĩnh vực học sâu?,Các vấn đề cốt lõi liên quan đến các mô hình học sâu.,Vấn đề cốt lõi trong học sâu,definition,medium,,5,nutq54Y8sH4,https://www.youtube.com/watch?v=nutq54Y8sH4,0:00:36,0:01:34,3,Qj6HkeNtIuI,https://www.youtube.com/watch?v=Qj6HkeNtIuI,0:00:14,0:00:54,3,lAsAS0ChePY,https://www.youtube.com/watch?v=lAsAS0ChePY,0:01:23,0:02:17,1,Wi3K4XkzqTA,https://www.youtube.com/watch?v=Wi3K4XkzqTA,0:00:00,0:01:09,1,Kih2WcksxyM,https://www.youtube.com/watch?v=Kih2WcksxyM,0:00:14,0:01:09,3,,,,,,,,,,,,,,,,
q204,CS315,"Khi so sánh giữa các mô hình denoising với số bước khác nhau, điều gì có thể được rút ra về hiệu quả của mô hình với 2 bước so với 8 bước?","Kết quả của mô hình với 2 bước và 8 bước gần như tương đương nhau, mặc dù mô hình với 8 bước có thể đẹp hơn và chi tiết hơn.",So sánh hiệu quả của các mô hình denoising.,comparison,medium,,1,nZc5vWo2Rrg,https://www.youtube.com/watch?v=nZc5vWo2Rrg,0:08:56,0:10:07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q205,CS315,Những thành tựu nào từ các kiến trúc trước đã được áp dụng trong mô hình Transformer?,"Mô hình Transformer đã áp dụng các thành tựu như Skip Connection, LayerNorm, và optimizer AdamW.",Cải tiến trong mô hình Transformer,mechanism,medium,,4,oLsDzI7yn0E,https://www.youtube.com/watch?v=oLsDzI7yn0E,0:01:46,0:03:13,3,PFMQfuOaEWA,https://www.youtube.com/watch?v=PFMQfuOaEWA,0:20:38,0:21:41,3,7SZcwTvSzO4,https://www.youtube.com/watch?v=7SZcwTvSzO4,0:19:33,0:20:29,1,QZrUqMbEY8Q,https://www.youtube.com/watch?v=QZrUqMbEY8Q,0:16:16,0:17:17,1,,,,,,,,,,,,,,,,,,,,,
q206,CS315,Epsilon trong mô hình dự đoán nhiễu được tính như thế nào?,"Epsilon được tính từ công thức liên quan đến xt và x0, và nó là hiệu số giữa hai thành phần, trong đó một thành phần là hằng số.",Cách tính Epsilon,mechanism,medium,,1,p7P_K5NzZo4,https://www.youtube.com/watch?v=p7P_K5NzZo4,0:07:25,0:08:27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q207,CS315,Sự khác biệt chính giữa autoencoder và decoder là gì?,"Sự khác biệt lớn nhất là autoencoder mã hóa thành một vector z cố định, trong khi decoder tạo ra một phân bố và lấy mẫu từ phân bố đó.",Sự khác biệt giữa các mô hình.,comparison,medium,,5,peYaH97QeEw,https://www.youtube.com/watch?v=peYaH97QeEw,0:05:54,0:07:03,3,qCEs0PIGwek,https://www.youtube.com/watch?v=qCEs0PIGwek,0:11:06,0:12:03,3,8a4DWVmabDg,https://www.youtube.com/watch?v=8a4DWVmabDg,0:12:53,0:14:20,1,CLsUzFx203A,https://www.youtube.com/watch?v=CLsUzFx203A,0:04:12,0:05:34,1,uFYNI0yZYPo,https://www.youtube.com/watch?v=uFYNI0yZYPo,0:06:23,0:07:15,2,,,,,,,,,,,,,,,,
q208,CS315,Mô hình Attention gặp những vấn đề gì khi xử lý dữ liệu?,"Mô hình Attention gặp khó khăn trong việc tính toán tuần tự từ trái sang phải, không thể song song hóa tính toán, không tận dụng được sức mạnh của GPU, và các vector biểu diễn từ ở encoder chưa thực sự tương tác với nhau.",Điểm yếu của mô hình Attention,exception,medium,,4,PFMQfuOaEWA,https://www.youtube.com/watch?v=PFMQfuOaEWA,0:11:17,0:12:38,3,uFYNI0yZYPo,https://www.youtube.com/watch?v=uFYNI0yZYPo,0:03:46,0:04:53,3,5DE5HXG8FWk,https://www.youtube.com/watch?v=5DE5HXG8FWk,0:01:36,0:02:27,3,UXxELgk5Vws,https://www.youtube.com/watch?v=UXxELgk5Vws,0:00:21,0:01:30,2,,,,,,,,,,,,,,,,,,,,,
q209,CS315,Mục tiêu chính của việc huấn luyện một mô hình máy học là gì?,Mục tiêu chính là làm cho giá trị dự đoán xấp xỉ với giá trị thực tế.,Mô hình máy học,definition,medium,,8,Qj6HkeNtIuI,https://www.youtube.com/watch?v=Qj6HkeNtIuI,0:05:33,0:06:34,3,UCmTraNX7QA,https://www.youtube.com/watch?v=UCmTraNX7QA,0:00:00,0:00:57,3,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:00:00,0:01:40,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:01:26,0:02:27,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:25:08,0:25:51,3,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:01:54,0:02:41,3,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:01:05,0:02:05,2,pCeNKsO8prM,https://www.youtube.com/watch?v=pCeNKsO8prM,0:00:59,0:02:01,2,
q210,CS315,"Trong mô hình GLIP, dữ liệu hình ảnh và văn bản được kết hợp ở bước nào?",Ở bước trung gian.,Kết hợp dữ liệu trong mô hình GLIP,mechanism,easy,,2,qV3LpPXdXCE,https://www.youtube.com/watch?v=qV3LpPXdXCE,0:07:39,0:09:09,3,1bO6WwfVibE,https://www.youtube.com/watch?v=1bO6WwfVibE,0:14:55,0:15:58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q211,CS315,Random Forest được xây dựng dựa trên nguyên tắc gì?,Random Forest kết hợp nhiều cây quyết định thành một khu rừng để cải thiện độ chính xác và khả năng tổng quát.,Mô hình học máy,mechanism,medium,,3,QZrUqMbEY8Q,https://www.youtube.com/watch?v=QZrUqMbEY8Q,0:09:07,0:10:13,3,gnpctQm2TkI,https://www.youtube.com/watch?v=gnpctQm2TkI,0:09:20,0:10:34,2,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:06:16,0:07:04,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q212,CS315,Những khoảng hở trong không gian Latent Space có ý nghĩa gì khi thực hiện quá trình decode?,"Những khoảng hở này là những khu vực không có vector embedding nào, và khi decode, chúng có thể tạo ra những hình ảnh không có ý nghĩa hoặc không tồn tại trong tập dữ liệu huấn luyện.",Ý nghĩa của không gian Latent Space.,mechanism,medium,,4,t5t5G61ZtAg,https://www.youtube.com/watch?v=t5t5G61ZtAg,0:03:51,0:05:12,3,-2bJ_8EO9ZE,https://www.youtube.com/watch?v=-2bJ_8EO9ZE,0:12:34,0:13:31,3,CB_v2ZxAyKw,https://www.youtube.com/watch?v=CB_v2ZxAyKw,0:01:12,0:02:23,1,hrxNKadDpw4,https://www.youtube.com/watch?v=hrxNKadDpw4,0:14:32,0:15:31,1,,,,,,,,,,,,,,,,,,,,,
q213,CS315,Có mô hình nào có thể segment đối tượng mà không cần sử dụng SAM không?,"Có, đó là mô hình SIM.",Mô hình segmentation,mechanism,medium,,2,TgONnvdebwU,https://www.youtube.com/watch?v=TgONnvdebwU,0:05:26,0:06:29,3,088gBBCryJI,https://www.youtube.com/watch?v=088gBBCryJI,0:03:02,0:04:33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q214,CS315,Mô hình nào được sử dụng để mã hóa hình ảnh trong kiến trúc Transformer?,Mô hình VIT được sử dụng để mã hóa hình ảnh.,Mô hình Transformer,mechanism,Medium,,2,uFYNI0yZYPo,https://www.youtube.com/watch?v=uFYNI0yZYPo,0:09:37,0:10:35,3,2cyeOg51SlE,https://www.youtube.com/watch?v=2cyeOg51SlE,0:00:14,0:00:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q215,CS315,Sự khác biệt chính giữa autoencoder và decoder là gì?,"Sự khác biệt lớn nhất là autoencoder mã hóa thành một vector z cố định, trong khi decoder mã hóa thành một phân bố và lấy mẫu từ phân bố đó.",Sự khác biệt giữa các mô hình.,comparison,medium,,5,peYaH97QeEw,https://www.youtube.com/watch?v=peYaH97QeEw,0:05:54,0:07:03,3,qCEs0PIGwek,https://www.youtube.com/watch?v=qCEs0PIGwek,0:11:06,0:12:03,3,ZMtZ2jeujIU,https://www.youtube.com/watch?v=ZMtZ2jeujIU,0:09:43,0:10:49,3,jKnjyvvXzXI,https://www.youtube.com/watch?v=jKnjyvvXzXI,0:10:28,0:11:53,1,8a4DWVmabDg,https://www.youtube.com/watch?v=8a4DWVmabDg,0:12:53,0:14:20,2,,,,,,,,,,,,,,,,
q216,CS315,Vấn đề chính của việc tính toán tuần tự trong mô hình Attention là gì?,Việc tính toán tuần tự từ trái sang phải không cho phép song song hóa và không tận dụng được sức mạnh của GPU.,Attention trong mạng nơ-ron,mechanism,medium,,5,PFMQfuOaEWA,https://www.youtube.com/watch?v=PFMQfuOaEWA,0:11:17,0:12:38,3,UXxELgk5Vws,https://www.youtube.com/watch?v=UXxELgk5Vws,0:00:21,0:01:30,3,5DE5HXG8FWk,https://www.youtube.com/watch?v=5DE5HXG8FWk,0:01:36,0:02:27,3,jKnjyvvXzXI,https://www.youtube.com/watch?v=jKnjyvvXzXI,0:07:19,0:08:12,3,utOha-d0prc,https://www.youtube.com/watch?v=utOha-d0prc,0:05:22,0:06:15,1,,,,,,,,,,,,,,,,
q217,CS315,Tại sao tối đa hóa log của một hàm f(x) lại tương đương với tối đa hóa chính hàm f(x)?,"Vì log là một hàm đồng biến, nên việc tìm giá trị tối đa của log(f(x)) sẽ dẫn đến việc tìm giá trị tối đa của f(x).",Tối đa hóa hàm số,mechanism,medium,,1,qCEs0PIGwek,https://www.youtube.com/watch?v=qCEs0PIGwek,0:07:32,0:08:38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q218,CS315,Mục tiêu chính của việc huấn luyện một mô hình máy học là gì?,"Mục tiêu chính là làm cho giá trị dự đoán F(theta, X) khớp với giá trị thực tế Y.",Mô hình máy học,definition,easy,,7,Qj6HkeNtIuI,https://www.youtube.com/watch?v=Qj6HkeNtIuI,0:05:33,0:06:34,3,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:01:54,0:02:41,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:25:08,0:25:51,3,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:00:00,0:01:40,3,pCeNKsO8prM,https://www.youtube.com/watch?v=pCeNKsO8prM,0:00:59,0:02:01,2,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:01:26,0:02:27,2,UCmTraNX7QA,https://www.youtube.com/watch?v=UCmTraNX7QA,0:00:00,0:00:57,3,,,,,,
q219,CS315,"Trong mô hình GLIP, dữ liệu hình ảnh và văn bản được kết hợp ở bước nào?",Ở bước trung gian.,Kết hợp dữ liệu trong mô hình GLIP,mechanism,medium,,2,qV3LpPXdXCE,https://www.youtube.com/watch?v=qV3LpPXdXCE,0:07:39,0:09:09,3,1bO6WwfVibE,https://www.youtube.com/watch?v=1bO6WwfVibE,0:14:55,0:15:58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q220,CS315,Random Forest được xây dựng dựa trên nguyên tắc gì?,Random Forest kết hợp nhiều cây quyết định thành một khu rừng nhằm cải thiện độ chính xác và khả năng tổng quát.,Mô hình học máy,mechanism,medium,,3,QZrUqMbEY8Q,https://www.youtube.com/watch?v=QZrUqMbEY8Q,0:09:07,0:10:13,3,gnpctQm2TkI,https://www.youtube.com/watch?v=gnpctQm2TkI,0:09:20,0:10:34,2,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:06:16,0:07:04,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q221,CS315,Những khoảng hở trong không gian Latent Space có ý nghĩa gì khi thực hiện quá trình decode?,"Những khoảng hở này là những khu vực không có vector embedding nào, và khi decode, chúng có thể tạo ra những tấm ảnh không có ý nghĩa hoặc không hợp lệ.",Ý nghĩa của không gian Latent Space trong quá trình decode.,mechanism,medium,,3,t5t5G61ZtAg,https://www.youtube.com/watch?v=t5t5G61ZtAg,0:03:51,0:05:12,3,-2bJ_8EO9ZE,https://www.youtube.com/watch?v=-2bJ_8EO9ZE,0:12:34,0:13:31,3,79WZow7G8fE,https://www.youtube.com/watch?v=79WZow7G8fE,0:04:51,0:06:12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q222,CS315,Mô hình nào có khả năng segment đối tượng mà không cần đến SAM?,SIM.,Mô hình phân đoạn trong học máy,mechanism,medium,,2,TgONnvdebwU,https://www.youtube.com/watch?v=TgONnvdebwU,0:05:26,0:06:29,3,088gBBCryJI,https://www.youtube.com/watch?v=088gBBCryJI,0:04:02,0:05:24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q223,CS315,"Trong kiến trúc Transformer, mô hình nào được sử dụng để mã hóa hình ảnh?",Mô hình VIT được sử dụng để mã hóa hình ảnh.,Mô hình Transformer,mechanism,Medium,,3,uFYNI0yZYPo,https://www.youtube.com/watch?v=uFYNI0yZYPo,0:09:37,0:10:35,3,2cyeOg51SlE,https://www.youtube.com/watch?v=2cyeOg51SlE,0:00:14,0:00:50,1,uhwita1uhlA,https://www.youtube.com/watch?v=uhwita1uhlA,0:00:01,0:00:49,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q224,CS315,Những khoảng hở trong không gian Latent Space có ý nghĩa gì khi thực hiện quá trình decode?,"Những khoảng hở này là những khu vực không có vector embedding nào nằm trên đó, và khi decode, chúng có thể tạo ra những tấm ảnh không có ý nghĩa.",Ý nghĩa của không gian Latent Space trong quá trình decode.,application,medium,,2,t5t5G61ZtAg,https://www.youtube.com/watch?v=t5t5G61ZtAg,0:03:51,0:05:12,3,-2bJ_8EO9ZE,https://www.youtube.com/watch?v=-2bJ_8EO9ZE,0:12:34,0:13:31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q225,CS315,Có mô hình nào có thể segment đối tượng mà không cần sử dụng SAM không?,"Có, đó là mô hình SIM.",Mô hình phân đoạn trong học máy,mechanism,medium,,2,TgONnvdebwU,https://www.youtube.com/watch?v=TgONnvdebwU,0:05:26,0:06:29,3,088gBBCryJI,https://www.youtube.com/watch?v=088gBBCryJI,0:03:02,0:04:33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q226,CS315,Mô hình nào được sử dụng để mã hóa hình ảnh trong kiến trúc Transformer?,Mô hình VIT.,Mô hình Transformer,mechanism,medium,,2,uFYNI0yZYPo,https://www.youtube.com/watch?v=uFYNI0yZYPo,0:09:37,0:10:35,3,2cyeOg51SlE,https://www.youtube.com/watch?v=2cyeOg51SlE,0:00:14,0:00:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q227,CS431,Mạng CNN huấn luyện sẵn thường được huấn luyện trên loại dữ liệu như thế nào?,"Chúng thường được huấn luyện trên các tập dữ liệu rất lớn, nên quá trình huấn luyện có thể kéo dài nhiều ngày hoặc nhiều tháng.",Mạng huấn luyện sẵn,definition,easy,,4,0I8uw0ELYj4,https://www.youtube.com/watch?v=0I8uw0ELYj4,0:00:00,0:00:23,3,80PUcgaI5Y0,https://www.youtube.com/watch?v=80PUcgaI5Y0,0:11:45,0:12:52,3,QZrUqMbEY8Q,https://www.youtube.com/watch?v=QZrUqMbEY8Q,0:14:07,0:15:04,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:14:37,0:16:01,2,,,,,,,,,,,,,,,,,,,,,
q228,CS431,Cách đơn giản nhất khi dùng mạng huấn luyện sẵn là gì và hạn chế của nó là gì?,Cách đơn giản nhất là áp dụng trực tiếp mô hình đã huấn luyện trên dữ liệu của mình; hạn chế là độ chính xác có thể không đạt kỳ vọng nếu dữ liệu mới khác dữ liệu huấn luyện ban đầu.,Mạng huấn luyện sẵn,mechanism,medium,,3,0I8uw0ELYj4,https://www.youtube.com/watch?v=0I8uw0ELYj4,0:01:35,0:02:39,3,u3GD0b9vCDo,https://www.youtube.com/watch?v=u3GD0b9vCDo,0:04:29,0:05:06,1,zk9bnirI-cs,https://www.youtube.com/watch?v=zk9bnirI-cs,0:02:46,0:03:35,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q229,CS431,"Khi dùng CNN huấn luyện sẵn như bộ rút trích đặc trưng, phần nào của mô hình được tận dụng?","Ta tận dụng các tầng trước của CNN để rút trích đặc trưng, sau đó dùng đặc trưng đó cho một bộ phân lớp khác như kNN hoặc SVM.",Mạng huấn luyện sẵn,application,medium,,4,0I8uw0ELYj4,https://www.youtube.com/watch?v=0I8uw0ELYj4,0:04:21,0:05:41,3,RVFApjx4KKI,https://www.youtube.com/watch?v=RVFApjx4KKI,0:16:39,0:17:32,3,CN9KChN5skw,https://www.youtube.com/watch?v=CN9KChN5skw,0:10:31,0:11:40,1,A3iFEk5jllM,https://www.youtube.com/watch?v=A3iFEk5jllM,0:08:22,0:09:30,1,,,,,,,,,,,,,,,,,,,,,
q230,CS431,"Trong transfer learning, vì sao thường phải thay lớp phân lớp cuối của mạng huấn luyện sẵn?","Lớp cuối được huấn luyện để phân lớp theo tập dữ liệu cũ, nên nếu bài toán mới có số nhãn khác thì phải bỏ hoặc thay bằng lớp fully connected phù hợp.",Transfer Learning,mechanism,medium,,4,0I8uw0ELYj4,https://www.youtube.com/watch?v=0I8uw0ELYj4,0:05:11,0:06:28,3,dJaFUvTRrTw,https://www.youtube.com/watch?v=dJaFUvTRrTw,0:13:16,0:14:09,1,f_rMY30-bRQ,https://www.youtube.com/watch?v=f_rMY30-bRQ,0:06:00,0:06:56,1,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:03:15,0:04:01,1,,,,,,,,,,,,,,,,,,,,,
q231,CS431,"Trong mô hình RNN xử lý chuỗi văn bản, padding dùng để làm gì?","Padding dùng để đưa các chuỗi về cùng độ dài, giúp mô hình có thể xử lý batch dữ liệu có chiều dài thống nhất.",RNN và padding,definition,easy,,4,0DGe4fjr1aw,https://www.youtube.com/watch?v=0DGe4fjr1aw,0:06:19,0:07:42,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:16:31,0:17:33,1,-7JWQptLoMQ,https://www.youtube.com/watch?v=-7JWQptLoMQ,0:07:23,0:09:10,1,_KvZN8-SyvQ,https://www.youtube.com/watch?v=_KvZN8-SyvQ,0:08:07,0:09:00,2,,,,,,,,,,,,,,,,,,,,,
q232,CS431,"Tại sao khi chuẩn bị dữ liệu văn bản cho mạng RNN, kỹ thuật pre-padding (chèn số 0 ở đầu chuỗi) thường được ưu tiên hơn post-padding?","Nếu chèn ở cuối (post-padding), các số 0 sẽ được xử lý sau cùng và làm loãng trạng thái ẩn cuối cùng của RNN; đặt ở đầu giúp các từ thực sự quan trọng được xử lý gần cuối mạng hơn.",RNN và padding,mechanism,medium,,2,0DGe4fjr1aw,https://www.youtube.com/watch?v=0DGe4fjr1aw,0:06:19,0:07:42,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:16:31,0:17:33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q233,CS431,Lớp Embedding (Embedding Layer) trong mạng học sâu có mối liên hệ mật thiết với mô hình nào?,Lớp Embedding có liên hệ với các mô hình nhúng từ như Word2Vec; nó hoạt động như một phép biến đổi tuyến tính và có thể được huấn luyện cùng mô hình thay vì giữ tĩnh.,Embedding Layer,definition,medium,,1,0DGe4fjr1aw,https://www.youtube.com/watch?v=0DGe4fjr1aw,0:10:45,0:11:46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q234,CS431,"Khi giới hạn kích thước từ điển (vocabulary) cho mô hình ngôn ngữ tự nhiên, tiêu chí nào thường được sử dụng?",Hệ thống thường chỉ lấy top các từ xuất hiện thường xuyên nhất (ví dụ: top 5000); các từ hiếm còn lại sẽ được ánh xạ vào một ký hiệu đặc biệt như UNK (Unknown).,Từ điển và Embedding,mechanism,medium,,2,0DGe4fjr1aw,https://www.youtube.com/watch?v=0DGe4fjr1aw,0:02:42,0:03:38,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:09:14,0:10:09,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q235,CS431,Neural Machine Translation là bài toán gì trong nội dung dịch máy?,Neural Machine Translation là bài toán dịch máy sử dụng mô hình neural để tạo chuỗi từ đích từ câu đầu vào.,Dịch máy neural,definition,easy,,2,--JpgsDEL40,https://www.youtube.com/watch?v=--JpgsDEL40,0:00:00,0:01:06,3,4EdX3Ga9YoM,https://www.youtube.com/watch?v=4EdX3Ga9YoM,0:03:40,0:04:55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q236,CS431,"Trong huấn luyện dịch máy, loss được tính như thế nào trên chuỗi đầu ra?","Loss được tính cho từng từ/thời điểm trong chuỗi đích, sau đó tổng hợp hoặc lấy trung bình các loss thành phần để huấn luyện mô hình.",Dịch máy neural,mechanism,medium,,2,--JpgsDEL40,https://www.youtube.com/watch?v=--JpgsDEL40,0:02:00,0:03:25,3,5MgxCUTD9I4,https://www.youtube.com/watch?v=5MgxCUTD9I4,0:02:41,0:03:32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q237,CS431,Động lực chính của kiến trúc Transformer trong xử lý chuỗi là gì?,"Transformer nhằm giảm độ dài đường tương tác giữa các từ trong câu và tăng khả năng tính toán song song, thay vì xử lý tuần tự như RNN.",Transformer,mechanism,medium,,4,5DE5HXG8FWk,https://www.youtube.com/watch?v=5DE5HXG8FWk,0:01:09,0:02:27,3,UXxELgk5Vws,https://www.youtube.com/watch?v=UXxELgk5Vws,0:00:00,0:00:27,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:17:21,0:18:31,1,2cyeOg51SlE,https://www.youtube.com/watch?v=2cyeOg51SlE,0:00:14,0:00:50,2,,,,,,,,,,,,,,,,,,,,,
q238,CS431,Vì sao xử lý tuần tự trong mô hình chuỗi gây bất lợi cho GPU?,Vì xử lý tuần tự từ trái sang phải hoặc ngược lại không khai thác tốt sức mạnh tính toán song song của GPU và các bộ xử lý song song.,Transformer,comparison,medium,,4,5DE5HXG8FWk,https://www.youtube.com/watch?v=5DE5HXG8FWk,0:01:36,0:02:27,3,PFMQfuOaEWA,https://www.youtube.com/watch?v=PFMQfuOaEWA,0:12:17,0:13:29,3,UXxELgk5Vws,https://www.youtube.com/watch?v=UXxELgk5Vws,0:00:21,0:01:30,3,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:17:21,0:18:31,2,,,,,,,,,,,,,,,,,,,,,
q239,CS431,Mô hình Continuous Bag of Words trong Word2Vec dự đoán gì?,Continuous Bag of Words dự đoán từ ở giữa khi biết các từ xung quanh.,Word2Vec,definition,easy,,2,AkHEcgasvkw,https://www.youtube.com/watch?v=AkHEcgasvkw,0:00:00,0:01:07,3,UJNyIptbcNM,https://www.youtube.com/watch?v=UJNyIptbcNM,0:04:11,0:04:55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q240,CS431,CBOW khác Skip-gram ở hướng dự đoán như thế nào?,"CBOW dùng các từ xung quanh để đoán từ ở giữa, còn Skip-gram dùng từ ở giữa để đoán các từ xung quanh.",Word2Vec,comparison,medium,,2,AkHEcgasvkw,https://www.youtube.com/watch?v=AkHEcgasvkw,0:00:00,0:01:07,3,UJNyIptbcNM,https://www.youtube.com/watch?v=UJNyIptbcNM,0:00:00,0:00:58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
